"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.510268033E1,1.253713012E0,-3.181789815E-1,-3.673304245E-2,1.293979713E0
3.511267533E1,1.244226098E0,-3.130440116E-1,-3.765854612E-2,1.283554947E0
3.512267033E1,1.230522990E0,-3.115766048E-1,-3.568620980E-2,1.269858384E0
3.513266533E1,1.208555222E0,-3.063416779E-1,-3.591494262E-2,1.247293402E0
3.514266033E1,1.185879946E0,-2.980491221E-1,-3.581427410E-2,1.223285407E0
3.515265533E1,1.154625297E0,-2.923171520E-1,-3.746500611E-2,1.191642782E0
3.516265033E1,1.121380806E0,-2.811033726E-1,-3.657364473E-2,1.156655372E0
3.517264533E1,1.080100536E0,-2.692338824E-1,-3.470261768E-2,1.113691305E0
3.518264033E1,1.036737680E0,-2.577646971E-1,-3.486374021E-2,1.068870028E0
3.519263533E1,9.866850972E-1,-2.421060354E-1,-3.517352790E-2,1.016562832E0
3.520263033E1,9.319294095E-1,-2.271470726E-1,-3.132925555E-2,9.597237827E-1
3.521262533E1,8.743995428E-1,-2.106843740E-1,-2.883713134E-2,8.998855739E-1
3.522262033E1,8.107595444E-1,-1.946769059E-1,-2.700860612E-2,8.342419321E-1
3.523261633E1,7.436367869E-1,-1.770948917E-1,-2.489286289E-2,7.648384968E-1
3.524261133E1,6.732779145E-1,-1.576743275E-1,-2.221931517E-2,6.918511702E-1
3.525260633E1,5.975301862E-1,-1.373639703E-1,-2.108004689E-2,6.134782409E-1
3.526260133E1,5.204873085E-1,-1.182017326E-1,-1.602936164E-2,5.339809251E-1
3.527259633E1,4.381673634E-1,-9.817492217E-2,-1.340354979E-2,4.492311308E-1
3.528259133E1,3.547669947E-1,-7.834103703E-2,-9.222920053E-3,3.634308750E-1
3.529258633E1,2.683202922E-1,-5.612163618E-2,-6.389262155E-3,2.742010940E-1
3.530258133E1,1.822900772E-1,-3.563047200E-2,-3.549001412E-3,1.857735132E-1
3.531257633E1,9.493841976E-2,-1.610420644E-2,-4.256452667E-4,9.629553565E-2
3.532257133E1,7.298847660E-3,6.090311334E-3,4.045802169E-3,1.033119473E-2
3.533256633E1,-8.114963770E-2,2.684634365E-2,6.718720309E-3,8.573873727E-2
3.534256133E1,-1.663311124E-1,4.874232039E-2,1.038083248E-2,1.736364433E-1
3.535255633E1,-2.517119050E-1,6.954777986E-2,1.221857406E-2,2.614289011E-1
3.536255133E1,-3.356230259E-1,9.095852822E-2,1.630226336E-2,3.481120986E-1
3.537254633E1,-4.180948436E-1,1.111007482E-1,1.845774055E-2,4.329981093E-1
3.538254133E1,-4.980474412E-1,1.315634251E-1,1.937227324E-2,5.154953671E-1
3.539253617E1,-5.760197043E-1,1.508001536E-1,2.087089606E-2,5.957977681E-1
3.540253117E1,-6.486148238E-1,1.711139530E-1,2.234788612E-2,6.711785177E-1
3.541252617E1,-7.200888395E-1,1.871372461E-1,2.161568590E-2,7.443221907E-1
3.542252117E1,-7.872446775E-1,2.038895935E-1,2.363196574E-2,8.135623015E-1
3.543251617E1,-8.502401114E-1,2.219008058E-1,2.543233708E-2,8.790876056E-1
3.544251117E1,-9.091691971E-1,2.368904054E-1,2.417558990E-2,9.398351729E-1
3.545250617E1,-9.633299708E-1,2.499723285E-1,2.446312830E-2,9.955346515E-1
3.546250117E1,-1.011699200E0,2.641509771E-1,2.664265968E-2,1.045954512E0
3.547249617E1,-1.056835055E0,2.768712938E-1,2.669553831E-2,1.092826930E0
3.548249117E1,-1.095910311E0,2.847598493E-1,3.060426004E-2,1.132715411E0
3.549248617E1,-1.132219672E0,2.937975824E-1,3.022727743E-2,1.170107727E0
3.550248217E1,-1.160713077E0,3.009071648E-1,3.105392307E-2,1.199485020E0
3.551247717E1,-1.187234640E0,3.051972091E-1,3.224663064E-2,1.226259056E0
3.552247217E1,-1.204855442E0,3.083240390E-1,3.305303678E-2,1.244119308E0
3.553246717E1,-1.220501184E0,3.102202415E-1,3.264040872E-2,1.259732168E0
3.554246217E1,-1.230693698E0,3.091294169E-1,3.316212073E-2,1.269357200E0
3.555245717E1,-1.235824108E0,3.098204732E-1,3.400922567E-2,1.274522098E0
3.556245217E1,-1.236209512E0,3.071293533E-1,3.391202167E-2,1.274241901E0
3.557244717E1,-1.231574297E0,3.023832738E-1,3.351698816E-2,1.268595397E0
3.558244217E1,-1.220384240E0,2.968228459E-1,3.243761137E-2,1.256381190E0
3.559243717E1,-1.204846382E0,2.916935682E-1,3.253519163E-2,1.240080030E0
3.560243217E1,-1.182161331E0,2.816641033E-1,3.026484698E-2,1.215629895E0
3.561242717E1,-1.156636834E0,2.733768821E-1,3.048136272E-2,1.188895622E0
3.562242217E1,-1.122583985E0,2.601822317E-1,2.892774716E-2,1.152703957E0
3.563241717E1,-1.083527327E0,2.477515042E-1,2.763749845E-2,1.111834568E0
3.564241217E1,-1.040225387E0,2.352748513E-1,2.579033002E-2,1.066812191E0
3.565240717E1,-9.903442860E-1,2.212571353E-1,2.332996204E-2,1.015027493E0
3.566240217E1,-9.355537295E-1,2.074430436E-1,1.977171376E-2,9.584802125E-1
3.567239717E1,-8.769348264E-1,1.910001636E-1,1.987059414E-2,8.977140930E-1
3.568239217E1,-8.141396046E-1,1.759738177E-1,1.697866805E-2,8.331136510E-1
3.569238717E1,-7.463959455E-1,1.605356485E-1,1.346834376E-2,7.635836550E-1
3.570238217E1,-6.752256155E-1,1.431646496E-1,1.212557778E-2,6.903425080E-1
3.571237717E1,-6.001554728E-1,1.289372444E-1,8.945686743E-3,6.139148392E-1
3.572237217E1,-5.228207111E-1,1.091054752E-1,7.471893448E-3,5.341360594E-1
3.573236717E1,-4.436725974E-1,9.128547460E-2,5.764617585E-3,4.530029165E-1
3.574236217E1,-3.594711721E-1,7.336772233E-2,2.129935427E-3,3.668881067E-1
3.575235717E1,-2.760599256E-1,5.468674377E-2,1.022026408E-3,2.814263083E-1
3.576235217E1,-1.886962652E-1,3.665368259E-2,-4.626858863E-4,1.922237941E-1
3.577234717E1,-1.030254513E-1,1.831679046E-2,-1.363781048E-3,1.046499323E-1
3.578234317E1,-1.725541800E-2,-2.260021865E-4,-2.461536089E-3,1.743157157E-2
3.579233817E1,7.138379663E-2,-1.880976185E-2,-3.658734728E-3,7.391102693E-2
3.580233317E1,1.565604806E-1,-3.869159147E-2,-4.776729736E-3,1.613413787E-1
3.581232817E1,2.424350381E-1,-5.796372890E-2,-6.401929539E-3,2.493502081E-1
3.582232317E1,3.273358345E-1,-7.721225917E-2,-5.935343448E-3,3.363713867E-1
3.583231817E1,4.102017283E-1,-9.676712751E-2,-6.564583629E-3,4.215120742E-1
3.584231317E1,4.909889698E-1,-1.166042164E-1,-7.313997019E-3,5.046981338E-1
3.585230817E1,5.696699619E-1,-1.332473606E-1,-7.983781397E-3,5.851003892E-1
3.586230317E1,6.432003975E-1,-1.534514427E-1,-9.813106619E-3,6.613247263E-1
3.587229817E1,7.167687416E-1,-1.716861129E-1,-1.104786433E-2,7.371265872E-1
3.588229317E1,7.837722301E-1,-1.863524169E-1,-1.274669450E-2,8.057224151E-1
3.589228817E1,8.487153053E-1,-2.032684982E-1,-1.443220116E-2,8.728367776E-1
3.590228317E1,9.083358049E-1,-2.175568938E-1,-1.735502109E-2,9.341874187E-1
3.591227817E1,9.622231722E-1,-2.314437628E-1,-2.092503943E-2,9.898876228E-1
3.592227317E1,1.014637232E0,-2.444093525E-1,-2.277806588E-2,1.043907795E0
3.593226817E1,1.057227731E0,-2.565173507E-1,-2.431823686E-2,1.088174160E0
3.594226317E1,1.096777201E0,-2.677793205E-1,-2.664477378E-2,1.129307724E0
3.595225817E1,1.130938172E0,-2.772806287E-1,-2.863673493E-2,1.164785714E0
3.596225317E1,1.161298513E0,-2.843105495E-1,-3.068443947E-2,1.195988403E0
3.597224817E1,1.184907675E0,-2.943133414E-1,-3.313952312E-2,1.221361850E0
3.598224317E1,1.203196406E0,-2.973400056E-1,-3.513369709E-2,1.239889934E0
3.599223817E1,1.215393543E0,-3.012828529E-1,-3.785111383E-2,1.252751184E0
3.600223317E1,1.224276543E0,-3.041249812E-1,-3.791050240E-2,1.262054778E0
3.601222817E1,1.226139903E0,-3.078911006E-1,-3.925199807E-2,1.264814892E0
3.602222317E1,1.221435785E0,-3.073467612E-1,-3.929061070E-2,1.260123471E0
3.603221817E1,1.215269208E0,-3.063399792E-1,-3.967192769E-2,1.253912793E0
3.604221317E1,1.200578451E0,-3.030445874E-1,-3.830838948E-2,1.238826934E0
3.605220817E1,1.183850646E0,-2.995467484E-1,-3.823259473E-2,1.221757888E0
3.606220317E1,1.157070994E0,-2.942734063E-1,-3.732872009E-2,1.194488827E0
3.607219917E1,1.129682183E0,-2.879993618E-1,-3.707584739E-2,1.166404769E0
3.608219417E1,1.095462918E0,-2.796591520E-1,-3.528913110E-2,1.131147015E0
3.609218917E1,1.054769397E0,-2.691120505E-1,-3.427089751E-2,1.089097916E0
3.610218417E1,1.012607336E0,-2.568295598E-1,-3.178163990E-2,1.045153153E0
3.611217917E1,9.655804038E-1,-2.441405058E-1,-3.163545579E-2,9.964692192E-1
3.612217417E1,9.140974879E-1,-2.301847488E-1,-2.819331922E-2,9.430557244E-1
3.613216917E1,8.562515974E-1,-2.167847157E-1,-2.718601935E-2,8.836863078E-1
3.614216417E1,7.963576317E-1,-1.992728263E-1,-2.468264662E-2,8.212821500E-1
3.615215917E1,7.313471437E-1,-1.811906248E-1,-2.222168073E-2,7.537854404E-1
3.616215417E1,6.620868444E-1,-1.624401063E-1,-2.278733626E-2,6.821033942E-1
3.617214917E1,5.897946954E-1,-1.443053484E-1,-1.612373255E-2,6.074057878E-1
3.618214417E1,5.143731833E-1,-1.249777302E-1,-1.490533724E-2,5.295482733E-1
3.619213917E1,4.358766973E-1,-1.041064858E-1,-1.207868848E-2,4.482996212E-1
3.620213417E1,3.545168638E-1,-8.078411967E-2,-1.041607745E-2,3.637537290E-1
3.621212917E1,2.723614573E-1,-6.164491922E-2,-7.620654069E-3,2.793544950E-1
3.622212417E1,1.874012798E-1,-3.918648511E-2,-5.836868659E-3,1.915434398E-1
3.623211917E1,1.014119685E-1,-1.990933158E-2,-2.646232024E-3,1.033816781E-1
3.624211417E1,1.503420621E-2,4.156056326E-3,8.177415002E-4,1.561950261E-2
3.625210917E1,-7.041958719E-2,2.505790815E-2,3.284482984E-3,7.481714275E-2
3.626210417E1,-1.531051546E-1,4.626785219E-2,6.569225807E-3,1.600782848E-1
3.627209917E1,-2.355880588E-1,6.885218620E-2,7.840872742E-3,2.455683943E-1
3.628209417E1,-3.185071647E-1,8.961205184E-2,1.073546242E-2,3.310474044E-1
3.629208917E1,-4.003075957E-1,1.094529182E-1,1.420491934E-2,4.152443765E-1
3.630208417E1,-4.755307138E-1,1.319041699E-1,1.596713439E-2,4.937439814E-1
3.631207917E1,-5.508274436E-1,1.489473879E-1,1.762297936E-2,5.708824453E-1
3.632207417E1,-6.245687604E-1,1.679626107E-1,1.976282895E-2,6.470611598E-1
3.633206917E1,-6.956050396E-1,1.872335821E-1,2.250038274E-2,7.207142656E-1
3.634206417E1,-7.612407804E-1,2.020173222E-1,2.346497960E-2,7.879398006E-1
3.635205917E1,-8.247538209E-1,2.164866328E-1,2.515362203E-2,8.530639085E-1
3.636205417E1,-8.819403648E-1,2.322288454E-1,2.648040839E-2,9.123871195E-1
3.637204917E1,-9.358187318E-1,2.470076233E-1,2.837636694E-2,9.682844019E-1
3.638204517E1,-9.843937159E-1,2.580581605E-1,2.863762341E-2,1.018059485E0
3.639204058E1,-1.027666926E0,2.689043581E-1,3.130340576E-2,1.062727043E0
3.640203558E1,-1.065822601E0,2.790078521E-1,3.114015609E-2,1.102176442E0
3.641203058E1,-1.100562930E0,2.866859734E-1,3.305282816E-2,1.137769792E0
3.642202558E1,-1.128790617E0,2.937151194E-1,3.283045068E-2,1.166839606E0
3.643202058E1,-1.151579976E0,2.986872494E-1,3.407525644E-2,1.190172944E0
3.644201558E1,-1.174476027E0,3.022143543E-1,3.241663799E-2,1.213168700E0
3.645201058E1,-1.188585162E0,3.045108318E-1,3.387982026E-2,1.227440172E0
3.646200558E1,-1.197864890E0,3.038788736E-1,3.317674622E-2,1.236253761E0
3.647200058E1,-1.205318213E0,3.042616844E-1,3.350501880E-2,1.243579411E0
3.648199558E1,-1.204287052E0,3.020006418E-1,3.029537573E-2,1.241945853E0
3.649199058E1,-1.200031281E0,2.996129990E-1,2.913266420E-2,1.237211274E0
3.650198558E1,-1.188903213E0,2.925740182E-1,2.843331918E-2,1.224703580E0
3.651198058E1,-1.174515128E0,2.876125872E-1,2.690162510E-2,1.209516632E0
3.652197558E1,-1.153371453E0,2.791093886E-1,2.683451213E-2,1.186965817E0
3.653197058E1,-1.128463149E0,2.712290287E-1,2.446562611E-2,1.160858661E0
3.654196558E1,-1.096196055E0,2.589974105E-1,2.409304865E-2,1.126634779E0
3.655196058E1,-1.059862137E0,2.470636368E-1,2.272115834E-2,1.088514787E0
3.656195558E1,-1.017584682E0,2.322364748E-1,2.081992663E-2,1.043956816E0
3.657195058E1,-9.684174061E-1,2.174817324E-1,2.084765397E-2,9.927563654E-1
3.658194558E1,-9.185363650E-1,2.043275684E-1,1.976081729E-2,9.411956752E-1
3.659194058E1,-8.606137633E-1,1.871842146E-1,1.653990708E-2,8.808902022E-1
3.660193558E1,-7.994872928E-1,1.716633141E-1,1.560140867E-2,8.178579514E-1
3.661193058E1,-7.338831425E-1,1.538805813E-1,1.408028323E-2,7.499746359E-1
3.662192558E1,-6.651831865E-1,1.370033175E-1,1.371196844E-2,6.792838867E-1
3.663192058E1,-5.924418569E-1,1.204948872E-1,1.033857930E-2,6.046596215E-1
3.664191558E1,-5.167231560E-1,1.035968661E-1,1.051354874E-2,5.271106765E-1
3.665191058E1,-4.394061267E-1,8.685678244E-2,7.277389988E-3,4.479674154E-1
3.666190558E1,-3.609342277E-1,6.995849311E-2,6.478974130E-3,3.677086953E-1
3.667190058E1,-2.780552208E-1,5.157282203E-2,2.506418386E-3,2.828086702E-1
3.668189558E1,-1.942055970E-1,3.491101786E-2,2.214269713E-3,1.973309304E-1
3.669189058E1,-1.086786836E-1,1.680926792E-2,8.265299839E-4,1.099740466E-1
3.670188658E1,-2.457498759E-2,-1.535384916E-3,-2.361539984E-3,2.473589079E-2
3.671188158E1,6.001822650E-2,-2.002363093E-2,-2.730623120E-3,6.332921609E-2
3.672187658E1,1.456875950E-1,-3.818532452E-2,-4.508549348E-3,1.506762137E-1
3.673187158E1,2.290133983E-1,-5.627726763E-2,-5.370845553E-3,2.358879256E-1
3.674186658E1,3.118534088E-1,-7.535669208E-2,-8.088334464E-3,3.209308349E-1
3.675186158E1,3.956442177E-1,-9.275018424E-2,-7.587641943E-3,4.064412824E-1
3.676185658E1,4.740852416E-1,-1.122104377E-1,-9.242797270E-3,4.872714109E-1
3.677185158E1,5.498715639E-1,-1.302432716E-1,-1.105778385E-2,5.651940562E-1
3.678184658E1,6.231731772E-1,-1.454296708E-1,-1.398619544E-2,6.400704740E-1
3.679184158E1,6.928320527E-1,-1.638930440E-1,-1.565751061E-2,7.121252283E-1
3.680183658E1,7.585763931E-1,-1.785358936E-1,-1.595392078E-2,7.794663156E-1
3.681183158E1,8.206241131E-1,-1.926369816E-1,-1.701935939E-2,8.431029595E-1
3.682182658E1,8.789822459E-1,-2.052814066E-1,-2.129027247E-2,9.028862167E-1
3.683182158E1,9.317255616E-1,-2.195743173E-1,-2.180672996E-2,9.574972253E-1
3.684181658E1,9.815905690E-1,-2.327620238E-1,-2.102695592E-2,1.009029404E0
3.685181158E1,1.026537418E0,-2.441522479E-1,-2.420295402E-2,1.055450224E0
3.686180658E1,1.064396858E0,-2.569806874E-1,-2.480323054E-2,1.095260218E0
3.687180158E1,1.099278688E0,-2.659361959E-1,-2.655084990E-2,1.131300421E0
3.688179658E1,1.130168676E0,-2.780261636E-1,-2.780626528E-2,1.164196278E0
3.689179158E1,1.152173042E0,-2.835021019E-1,-2.874581516E-2,1.186887730E0
3.690178658E1,1.171170712E0,-2.898976803E-1,-2.994477004E-2,1.206887812E0
3.691178158E1,1.185033679E0,-2.955964208E-1,-3.107130527E-2,1.221739535E0
3.692177658E1,1.194731116E0,-2.981653214E-1,-3.081457503E-2,1.231760747E0
3.693177158E1,1.197261572E0,-3.010536432E-1,-3.266397491E-2,1.234963766E0
3.694176658E1,1.193763733E0,-3.008120954E-1,-3.440035507E-2,1.231561266E0
3.695176158E1,1.187441468E0,-2.981238365E-1,-3.358081356E-2,1.224754152E0
3.696175658E1,1.173169374E0,-2.954812050E-1,-3.523783386E-2,1.210321126E0
3.697175158E1,1.155052423E0,-2.919077575E-1,-3.700503334E-2,1.191941950E0
3.698174658E1,1.131976962E0,-2.861819565E-1,-3.671181947E-2,1.168169385E0
3.699174158E1,1.105218172E0,-2.769065201E-1,-3.588959575E-2,1.139944074E0
3.700173658E1,1.070355058E0,-2.676967680E-1,-3.727310523E-2,1.103952351E0
3.701173158E1,1.033859372E0,-2.572432756E-1,-3.455792740E-2,1.065942566E0
3.702172658E1,9.921537638E-1,-2.483206093E-1,-3.192752227E-2,1.023255385E0
3.703172158E1,9.456489086E-1,-2.353174984E-1,-3.239860758E-2,9.750260782E-1
3.704171658E1,8.952198029E-1,-2.219902426E-1,-2.843582258E-2,9.227712388E-1
3.705171258E1,8.391347528E-1,-2.071178705E-1,-2.818004973E-2,8.647768849E-1
3.706170758E1,7.802083492E-1,-1.924891174E-1,-2.598454058E-2,8.040225898E-1
3.707170258E1,7.177579999E-1,-1.753225327E-1,-2.201990783E-2,7.391883476E-1
3.708169758E1,6.510426402E-1,-1.582356989E-1,-2.069365233E-2,6.703158084E-1
3.709169258E1,5.814304352E-1,-1.393564492E-1,-1.823429391E-2,5.981756100E-1
3.710168758E1,5.077522397E-1,-1.223828048E-1,-1.587739587E-2,5.225341898E-1
3.711168258E1,4.294483364E-1,-1.031461060E-1,-1.211840007E-2,4.418278493E-1
3.712167758E1,3.512943983E-1,-8.418546617E-2,-9.046710096E-3,3.613541061E-1
3.713167258E1,2.705806196E-1,-6.529550254E-2,-7.643811405E-3,2.784525134E-1
3.714166758E1,1.889752150E-1,-4.468476400E-2,-4.009928089E-3,1.942278032E-1
3.715166258E1,1.055483744E-1,-2.332790568E-2,-1.284309430E-3,1.081031913E-1
3.716165758E1,2.344604395E-2,-2.317961771E-3,2.464622492E-3,2.368890643E-2
3.717165258E1,-5.991356820E-2,1.829615980E-2,4.593008198E-3,6.281306267E-2
3.718164758E1,-1.422763616E-1,3.879317641E-2,7.815966383E-3,1.476772255E-1
3.719164258E1,-2.255513221E-1,5.953982472E-2,1.071049646E-2,2.335232416E-1
3.720163758E1,-3.028136492E-1,7.847117633E-2,1.120264828E-2,3.130165027E-1
3.721163258E1,-3.810746670E-1,9.953065962E-2,1.533739269E-2,3.941566816E-1
3.722162758E1,-4.595164955E-1,1.193696037E-1,1.698588952E-2,4.750716076E-1
3.723162258E1,-5.326753855E-1,1.386170685E-1,2.035691962E-2,5.507923040E-1
3.724161758E1,-6.018528342E-1,1.583673358E-1,1.959605142E-2,6.226484179E-1
3.725161258E1,-6.714527607E-1,1.751976162E-1,2.132200263E-2,6.942605004E-1
3.726160758E1,-7.372653484E-1,1.924344003E-1,2.146501467E-2,7.622676297E-1
3.727160258E1,-7.972114086E-1,2.084502578E-1,2.211438864E-2,8.243097635E-1
3.728159758E1,-8.548831940E-1,2.240667790E-1,2.454239316E-2,8.841004048E-1
3.729159258E1,-9.069384336E-1,2.365151942E-1,2.304253541E-2,9.375541147E-1
3.730158758E1,-9.564034343E-1,2.488520443E-1,2.445667237E-2,9.885509587E-1
3.731158258E1,-9.981262088E-1,2.597442865E-1,2.617854625E-2,1.031701672E0
3.732157758E1,-1.035989165E0,2.697987854E-1,2.809256129E-2,1.070912754E0
3.733157258E1,-1.072564006E0,2.767391205E-1,2.811594866E-2,1.108047198E0
3.734156758E1,-1.098841667E0,2.832976878E-1,2.863366716E-2,1.135134563E0
3.735156258E1,-1.122799277E0,2.873414159E-1,3.117051534E-2,1.159402824E0
3.736155758E1,-1.144332767E0,2.918802500E-1,3.127837181E-2,1.181384737E0
3.737155258E1,-1.157996893E0,2.928571105E-1,3.174396604E-2,1.194876467E0
3.738154758E1,-1.168172836E0,2.925329804E-1,3.431258351E-2,1.204732615E0
3.739154254E1,-1.174855947E0,2.939532697E-1,3.246309981E-2,1.211506861E0
3.740153854E1,-1.174491048E0,2.909313738E-1,3.366897628E-2,1.210456065E0
3.741153354E1,-1.171061158E0,2.884123325E-1,3.281525522E-2,1.206500208E0
3.742152854E1,-1.161782146E0,2.835358381E-1,3.171084076E-2,1.196300925E0
3.743152354E1,-1.146565676E0,2.773670852E-1,3.094962426E-2,1.180043740E0
3.744151854E1,-1.126881719E0,2.712223828E-1,2.950858697E-2,1.159437254E0
3.745151354E1,-1.102392435E0,2.621363699E-1,2.713631280E-2,1.133455309E0
3.746150854E1,-1.071166635E0,2.532070577E-1,2.615760081E-2,1.100997726E0
3.747150354E1,-1.036230564E0,2.413022518E-1,2.516588196E-2,1.064252733E0
3.748149854E1,-9.957939982E-1,2.303747684E-1,2.308701910E-2,1.022355726E0
3.749149354E1,-9.484291077E-1,2.158233523E-1,2.230775170E-2,9.729312039E-1
3.750148854E1,-8.977071047E-1,2.033688277E-1,2.010185458E-2,9.206742151E-1
3.751148354E1,-8.438031077E-1,1.877674907E-1,1.871727780E-2,8.646448125E-1
3.752147854E1,-7.826969028E-1,1.737848222E-1,1.356645674E-2,8.018725926E-1
3.753147354E1,-7.189135551E-1,1.582680494E-1,1.398466527E-2,7.362615338E-1
3.754146854E1,-6.518242955E-1,1.416003853E-1,1.040111575E-2,6.671085103E-1
3.755146354E1,-5.817029476E-1,1.253895462E-1,9.103900753E-3,5.951333788E-1
3.756145854E1,-5.072878599E-1,1.090923250E-1,1.007435657E-2,5.189832375E-1
3.757145354E1,-4.342631400E-1,9.090948105E-2,6.229575723E-3,4.437204256E-1
3.758144854E1,-3.546532691E-1,7.487299293E-2,2.928587375E-3,3.624823898E-1
3.759144354E1,-2.742015123E-1,5.733598769E-2,2.368052490E-3,2.801419150E-1
3.760143854E1,-1.946683377E-1,4.116873443E-2,8.878675872E-4,1.989759149E-1
3.761143354E1,-1.136656329E-1,2.227228694E-2,1.228493638E-3,1.158336741E-1
3.762142854E1,-2.911771834E-2,2.205101307E-3,-1.118550077E-3,2.922251097E-2
3.763142354E1,5.127721280E-2,-1.379600167E-2,-2.323414083E-5,5.310068506E-2
3.764141854E1,1.350267082E-1,-3.338248655E-2,-2.566819312E-3,1.391157464E-1
3.765141354E1,2.161038518E-1,-5.043800920E-2,-3.580021206E-3,2.219407220E-1
3.766140854E1,2.964681983E-1,-6.911289692E-2,-4.007991403E-3,3.044438357E-1
3.767140354E1,3.757137954E-1,-8.805965632E-2,-5.487334915E-3,3.859345411E-1
3.768139854E1,4.519129395E-1,-1.065728888E-1,-5.369090475E-3,4.643402984E-1
3.769139354E1,5.276337266E-1,-1.238459423E-1,-7.783064153E-3,5.420292824E-1
3.770138854E1,5.991030931E-1,-1.411306709E-1,-9.143672884E-3,6.155696461E-1
3.771138354E1,6.686856747E-1,-1.590754241E-1,-1.197112724E-2,6.874509655E-1
3.772137854E1,7.340723872E-1,-1.726655215E-1,-1.169868559E-2,7.541965999E-1
3.773137354E1,7.960313559E-1,-1.902623922E-1,-1.566310972E-2,8.186030970E-1
3.774136854E1,8.515809178E-1,-2.032261342E-1,-1.811907627E-2,8.756821468E-1
3.775136354E1,9.060617089E-1,-2.149281949E-1,-1.925090328E-2,9.314035359E-1
3.776135854E1,9.519269466E-1,-2.268370539E-1,-2.097476646E-2,9.788053441E-1
3.777135354E1,9.977604151E-1,-2.382544875E-1,-2.413170785E-2,1.026096188E0
3.778134854E1,1.035966516E0,-2.519482076E-1,-2.711151913E-2,1.066508113E0
3.779134454E1,1.068923235E0,-2.598563135E-1,-2.790012583E-2,1.100409289E0
3.780133954E1,1.099676609E0,-2.686921358E-1,-2.955714427E-2,1.132412351E0
3.781133454E1,1.121950388E0,-2.769727707E-1,-3.038555384E-2,1.156031951E0
3.782132954E1,1.141968846E0,-2.843760848E-1,-3.272380680E-2,1.177299219E0
3.783132454E1,1.155628920E0,-2.898309231E-1,-3.397159651E-2,1.191903617E0
3.784131954E1,1.162308931E0,-2.915949821E-1,-3.440942243E-2,1.198821794E0
3.785131454E1,1.166180730E0,-2.943816483E-1,-3.525700793E-2,1.203279313E0
3.786130954E1,1.163060546E0,-2.945592701E-1,-3.390678763E-2,1.200260250E0
3.787130454E1,1.155962467E0,-2.937123775E-1,-3.512118757E-2,1.193209824E0
3.788129954E1,1.144785643E0,-2.912148833E-1,-3.600749001E-2,1.181793897E0
3.789129454E1,1.126778483E0,-2.870791256E-1,-3.491071239E-2,1.163298299E0
3.790128954E1,1.104954362E0,-2.819725275E-1,-3.355010226E-2,1.140858562E0
3.791128454E1,1.079761386E0,-2.771433592E-1,-3.289488330E-2,1.115246684E0
3.792127954E1,1.047057986E0,-2.672001719E-1,-3.238142654E-2,1.081098939E0
3.793127454E1,1.010026336E0,-2.588387728E-1,-3.104355000E-2,1.043127227E0
3.794126954E1,9.695544839E-1,-2.472990304E-1,-3.004939109E-2,1.001047288E0
3.795126454E1,9.253024459E-1,-2.348378748E-1,-2.949940972E-2,9.550935341E-1
3.796125954E1,8.762230277E-1,-2.213321775E-1,-2.743572555E-2,9.041611837E-1
3.797125454E1,8.214077950E-1,-2.090783268E-1,-2.519778162E-2,8.479737263E-1
3.798124954E1,7.646177411E-1,-1.911262125E-1,-2.371546626E-2,7.884998050E-1
3.799124454E1,7.038903236E-1,-1.747598350E-1,-2.170756087E-2,7.255851472E-1
3.800123954E1,6.391944289E-1,-1.571832448E-1,-1.922123320E-2,6.585176886E-1
